model,audio,duration,duration_after_vad,time,wer,wil,wip,mer
tiny,common_voice_it_23606167.mp3,5.538,4.722,0.6819665431976318,0.5454545454545454,0.7933884297520661,0.20661157024793386,0.5454545454545454
tiny,common_voice_it_40457039.mp3,6.084,5.684,0.43207287788391113,0.6,0.75,0.25,0.5454545454545454
tiny,common_voice_it_40283173.mp3,5.58,5.468,0.39481043815612793,0.18181818181818182,0.3305785123966941,0.6694214876033059,0.18181818181818182
tiny,common_voice_it_20045040.mp3,7.776,7.568,0.40668439865112305,0.75,0.8511904761904762,0.1488095238095238,0.6428571428571429
tiny,common_voice_it_26970935.mp3,4.536,4.328,0.3558831214904785,0.5555555555555556,0.8024691358024691,0.19753086419753085,0.5555555555555556
tiny,common_voice_it_17544185.mp3,3.168,2.64,0.295867919921875,1.0,1.0,0.0,1.0
tiny,common_voice_it_20042813.mp3,6.648,6.024,0.44469714164733887,0.5384615384615384,0.7869822485207101,0.21301775147928997,0.5384615384615384
tiny,common_voice_it_21916542.mp3,3.576,2.696,0.682736873626709,1.0,1.0,0.0,1.0
tiny,common_voice_it_20268831.mp3,5.76,5.232,0.35290050506591797,0.125,0.234375,0.765625,0.125
tiny,common_voice_it_20069601.mp3,5.616,5.408,1.5958507061004639,0.6363636363636364,0.8106060606060606,0.1893939393939394,0.5833333333333334
tiny,common_voice_it_20001185.mp3,9.96,5.28,0.4197690486907959,0.23076923076923078,0.3589743589743589,0.6410256410256411,0.23076923076923078
tiny,common_voice_it_19997999.mp3,2.592,2.096,0.3478546142578125,0.5,0.75,0.25,0.5
tiny,common_voice_it_40258742.mp3,3.42,3.18,0.3240654468536377,0.0,0.0,1.0,0.0
tiny,common_voice_it_20033266.mp3,6.552,6.184,0.44294142723083496,0.7857142857142857,0.8392857142857143,0.1607142857142857,0.6470588235294118
tiny,common_voice_it_40677466.mp3,6.264,5.992,0.40119481086730957,0.6923076923076923,0.8153846153846154,0.18461538461538463,0.6
tiny,common_voice_it_20268098.mp3,9.888,8.048,0.41193294525146484,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
tiny,common_voice_it_19987982.mp3,7.584,0.0,0.09022355079650879,1.0,1,0,1.0
tiny,common_voice_it_20228693.mp3,9.528,5.896,0.4100520610809326,0.3,0.4555555555555556,0.5444444444444444,0.3
tiny,common_voice_it_20058011.mp3,7.584,5.2,0.40227532386779785,0.2727272727272727,0.47107438016528924,0.5289256198347108,0.2727272727272727
tiny,common_voice_it_21976479.mp3,2.4,1.968,0.2993009090423584,1.5,1.0,0.0,1.0
tiny,common_voice_it_20252212.mp3,6.384,6.384,0.40952396392822266,0.7272727272727273,0.8787878787878788,0.12121212121212122,0.6666666666666666
tiny,common_voice_it_20042178.mp3,7.704,6.536,0.49073362350463867,0.3076923076923077,0.4505494505494505,0.5494505494505495,0.2857142857142857
tiny,common_voice_it_20275659.mp3,3.648,3.376,0.3210747241973877,0.25,0.4375,0.5625,0.25
tiny,common_voice_it_18370587.mp3,7.032,6.184,0.4522223472595215,0.5454545454545454,0.6573426573426573,0.34265734265734266,0.46153846153846156
tiny,common_voice_it_20307472.mp3,8.712,5.824,0.46462059020996094,0.7,0.7916666666666666,0.20833333333333334,0.5833333333333334
tiny,common_voice_it_17642442.mp3,6.216,5.624,0.39313364028930664,0.2857142857142857,0.38265306122448983,0.6173469387755102,0.26666666666666666
tiny,common_voice_it_19980855.mp3,4.2,4.2,1.581697702407837,0.7,0.9,0.09999999999999999,0.7
tiny,common_voice_it_31467945.mp3,6.156,5.5,2.079957962036133,0.46153846153846156,0.6230769230769231,0.37692307692307686,0.46153846153846156
tiny,common_voice_it_39998215.mp3,6.336,6.336,0.5401101112365723,0.6,0.75,0.25,0.5454545454545454
tiny,common_voice_it_40255898.mp3,6.948,6.772,0.6456527709960938,0.42857142857142855,0.6142857142857143,0.38571428571428573,0.4
tiny,common_voice_it_23985788.mp3,5.616,4.96,2.059234142303467,1.2857142857142858,1.0,0.0,1.0
tiny,common_voice_it_20078101.mp3,5.736,5.736,1.823019027709961,0.7272727272727273,0.7662337662337663,0.23376623376623373,0.5714285714285714
tiny,common_voice_it_20075501.mp3,7.224,6.12,1.6006228923797607,1.0,1.0,0.0,1.0
tiny,common_voice_it_40679939.mp3,5.688,5.224,0.4374504089355469,0.25,0.4375,0.5625,0.25
tiny,common_voice_it_20413752.mp3,6.864,6.176,2.2388014793395996,1.0,0.9809523809523809,0.019047619047619046,0.875
tiny,common_voice_it_40677525.mp3,3.78,3.78,0.3795022964477539,0.16666666666666666,0.30555555555555547,0.6944444444444445,0.16666666666666666
tiny,common_voice_it_20223601.mp3,7.08,7.08,2.7470405101776123,1.9090909090909092,0.9834710743801653,0.01652892561983471,0.9130434782608695
tiny,common_voice_it_19986109.mp3,5.76,5.168,0.39092493057250977,0.2222222222222222,0.3950617283950617,0.6049382716049383,0.2222222222222222
tiny,common_voice_it_36377626.mp3,2.52,2.152,0.7622578144073486,1.0,1.0,0.0,1.0
tiny,common_voice_it_29885705.mp3,4.068,3.764,1.3515713214874268,1.0,1.0,0.0,1.0
tiny,common_voice_it_19976130.mp3,2.592,2.592,1.1662752628326416,1.1111111111111112,1.0,0.0,1.0
tiny,common_voice_it_20077811.mp3,3.432,3.128,3.97640323638916,1.75,1.0,0.0,1.0
tiny,common_voice_it_25274093.mp3,3.528,3.0,0.3341805934906006,0.8333333333333334,0.9722222222222222,0.027777777777777776,0.8333333333333334
tiny,common_voice_it_21568320.mp3,6.696,3.008,0.3217744827270508,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
tiny,common_voice_it_20066508.mp3,3.96,3.272,0.31729817390441895,1.0,0.95,0.05,0.8
tiny,common_voice_it_24085875.mp3,6.3,6.028,0.3789942264556885,0.25,0.38636363636363635,0.6136363636363636,0.25
tiny,common_voice_it_20060712.mp3,6.048,5.744,0.4129183292388916,0.7142857142857143,0.8724489795918368,0.12755102040816327,0.6666666666666666
tiny,common_voice_it_26860866.mp3,3.06,2.436,0.8435244560241699,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
tiny,common_voice_it_20031325.mp3,5.064,5.064,0.38214659690856934,0.6,0.8,0.2,0.6
tiny,common_voice_it_24568622.mp3,4.716,4.636,1.0952446460723877,1.75,1.0,0.0,1.0
tiny,common_voice_it_20272130.mp3,6.192,3.392,0.35100412368774414,0.0,0.0,1.0,0.0
tiny,common_voice_it_20295298.mp3,9.936,7.28,0.4250199794769287,0.15384615384615385,0.28402366863905326,0.7159763313609467,0.15384615384615385
tiny,common_voice_it_40183570.mp3,5.616,5.616,0.3845846652984619,0.16666666666666666,0.24242424242424243,0.7575757575757576,0.16666666666666666
tiny,common_voice_it_20284241.mp3,6.72,5.584,0.38851428031921387,0.36363636363636365,0.5950413223140496,0.4049586776859504,0.36363636363636365
tiny,common_voice_it_27265223.mp3,6.696,5.88,0.4064791202545166,0.6666666666666666,0.7857142857142857,0.21428571428571427,0.5714285714285714
tiny,common_voice_it_20265660.mp3,6.984,6.264,0.3633286952972412,0.2727272727272727,0.4181818181818181,0.5818181818181819,0.2727272727272727
tiny,common_voice_it_18710523.mp3,4.224,4.016,0.29889464378356934,1.0,1.0,0.0,1.0
tiny,common_voice_it_35178368.mp3,4.752,3.68,0.37967491149902344,1.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
tiny,common_voice_it_17971295.mp3,2.952,2.264,0.3064253330230713,0.0,0.0,1.0,0.0
tiny,common_voice_it_20090595.mp3,6.936,4.064,0.37091636657714844,0.16666666666666666,0.30555555555555547,0.6944444444444445,0.16666666666666666
tiny,common_voice_it_20242442.mp3,5.712,5.184,0.34931278228759766,0.2,0.3599999999999999,0.6400000000000001,0.2
tiny,common_voice_it_22725840.mp3,6.672,6.624,0.38488268852233887,0.7272727272727273,0.8787878787878788,0.12121212121212122,0.6666666666666666
tiny,common_voice_it_27703537.mp3,6.912,6.912,0.4235825538635254,0.3076923076923077,0.4505494505494505,0.5494505494505495,0.2857142857142857
tiny,common_voice_it_26690702.mp3,5.94,5.94,2.0576658248901367,1.0714285714285714,0.9831932773109243,0.01680672268907563,0.8823529411764706
tiny,common_voice_it_17510630.mp3,5.928,5.368,0.3975672721862793,0.35714285714285715,0.4897959183673469,0.5102040816326531,0.3333333333333333
tiny,common_voice_it_39641526.mp3,5.508,5.172,0.3262317180633545,0.2857142857142857,0.4897959183673469,0.5102040816326531,0.2857142857142857
tiny,common_voice_it_19266438.mp3,4.968,3.096,0.3146247863769531,0.0,0.0,1.0,0.0
tiny,common_voice_it_17867418.mp3,3.984,3.328,0.3434932231903076,1.0,0.9666666666666667,0.03333333333333333,0.8333333333333334
tiny,common_voice_it_20024355.mp3,6.696,6.696,0.39424586296081543,0.7142857142857143,0.8809523809523809,0.11904761904761904,0.6666666666666666
tiny,common_voice_it_25463290.mp3,4.356,3.764,0.3415391445159912,0.7142857142857143,0.9047619047619048,0.09523809523809523,0.7142857142857143
tiny,common_voice_it_19769858.mp3,4.416,3.184,0.8192589282989502,0.2,0.3599999999999999,0.6400000000000001,0.2
tiny,common_voice_it_39573739.mp3,6.3,5.74,0.4370386600494385,0.6923076923076923,0.8626373626373627,0.13736263736263737,0.6428571428571429
tiny,common_voice_it_18810122.mp3,7.296,7.296,0.44793152809143066,0.7333333333333333,0.9238095238095239,0.07619047619047618,0.7333333333333333
tiny,common_voice_it_26969844.mp3,9.468,4.864,0.3989441394805908,0.8888888888888888,0.9090909090909091,0.0909090909090909,0.7272727272727273
tiny,common_voice_it_20024719.mp3,7.128,6.312,0.4143486022949219,0.8,0.8545454545454545,0.14545454545454548,0.6666666666666666
tiny,common_voice_it_17853848.mp3,4.992,4.336,0.38236117362976074,0.5833333333333334,0.7916666666666666,0.20833333333333334,0.5833333333333334
tiny,common_voice_it_23928130.mp3,5.544,5.544,1.7889292240142822,1.0,1.0,0.0,1.0
tiny,common_voice_it_20226299.mp3,5.736,5.112,0.3670179843902588,0.0,0.0,1.0,0.0
tiny,common_voice_it_20264619.mp3,4.632,4.632,1.2729942798614502,1.2,0.9,0.1,0.75
tiny,common_voice_it_25460881.mp3,3.708,3.148,0.3446347713470459,0.0,0.0,1.0,0.0
tiny,common_voice_it_31706489.mp3,6.516,5.316,0.39339447021484375,0.09090909090909091,0.17355371900826455,0.8264462809917354,0.09090909090909091
tiny,common_voice_it_20073924.mp3,4.2,3.608,1.1843204498291016,1.2,1.0,0.0,1.0
tiny,common_voice_it_20266701.mp3,4.896,4.784,0.3429899215698242,0.42857142857142855,0.5428571428571429,0.45714285714285713,0.42857142857142855
tiny,common_voice_it_27417013.mp3,5.544,5.544,0.38286447525024414,0.625,0.7777777777777778,0.2222222222222222,0.5555555555555556
tiny,common_voice_it_18282830.mp3,3.24,3.24,0.36100125312805176,0.36363636363636365,0.43356643356643354,0.5664335664335665,0.3076923076923077
tiny,common_voice_it_37464142.mp3,8.1,8.1,0.4354422092437744,0.8461538461538461,0.9179487179487179,0.08205128205128205,0.7333333333333333
tiny,common_voice_it_19977983.mp3,6.12,5.848,0.4067385196685791,0.35714285714285715,0.586734693877551,0.41326530612244905,0.35714285714285715
tiny,common_voice_it_20023569.mp3,5.448,5.448,0.3773353099822998,0.6,0.75,0.25,0.5454545454545454
tiny,common_voice_it_40034894.mp3,5.148,4.748,0.3571796417236328,0.23076923076923078,0.3589743589743589,0.6410256410256411,0.23076923076923078
tiny,common_voice_it_40368947.mp3,4.248,4.136,0.3737785816192627,0.1111111111111111,0.2098765432098766,0.7901234567901234,0.1111111111111111
tiny,common_voice_it_22425364.mp3,1.5935,1.5775,0.28430724143981934,0.5,0.75,0.25,0.5
tiny,common_voice_it_31260678.mp3,5.94,2.624,0.8860583305358887,1.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
tiny,common_voice_it_20226744.mp3,5.184,4.88,1.7873320579528809,0.9090909090909091,0.9696969696969697,0.030303030303030304,0.8333333333333334
